customer_id,age,gender,tenure_months,monthly_usage_hours,support_calls,payment_delay_days,subscription_type,contract_length_months,total_spend,churn,last_interaction_date
344944.0,41.0,Female,34.0,21.0,1.0,12.0,Standard,3.0,555.51,0.0,2023-12-31
176876.0,18.0,Female,36.0,10.0,7.0,16.0,Standard,1.0,282.0,1.0,2023-12-26
426061.0,34.0,Female,49.0,18.0,2.0,12.0,Standard,12.0,595.62,0.0,2023-12-21
130607.0,32.0,Male,27.0,17.0,9.0,5.0,Standard,1.0,540.0,1.0,2023-12-10
102870.0,40.0,Male,24.0,11.0,9.0,6.0,Standard,12.0,456.0,1.0,2023-12-29
48200.0,29.0,Male,35.0,18.0,2.0,27.0,Basic,1.0,762.0,1.0,2023-12-22
375684.0,37.0,Male,45.0,21.0,2.0,1.0,Premium,12.0,563.73,0.0,2023-12-13
94047.0,46.0,Female,48.0,20.0,3.0,8.0,Standard,12.0,144.0,1.0,2023-12-14
23576.0,28.0,Male,11.0,4.0,4.0,17.0,Standard,3.0,115.0,1.0,2023-12-14
144525.0,38.0,Male,58.0,7.0,8.0,22.0,Premium,3.0,341.0,1.0,2023-12-11
36856.0,30.0,Female,16.0,15.0,1.0,1.0,Premium,3.0,307.0,1.0,2023-12-16
276893.0,34.0,Male,30.0,27.0,0.0,18.0,Basic,3.0,970.28,0.0,2023-12-14
169663.0,53.0,Male,58.0,10.0,7.0,4.0,Basic,12.0,584.0,1.0,2023-12-23
406441.0,39.0,Male,26.0,8.0,2.0,6.0,Premium,3.0,514.4,0.0,2023-12-17
258766.0,20.0,Female,60.0,20.0,5.0,27.0,Standard,12.0,465.8,1.0,2023-12-05
186191.0,23.0,Female,32.0,4.0,9.0,29.0,Premium,12.0,638.0,1.0,2023-12-15
405066.0,21.0,Female,15.0,30.0,2.0,3.0,Standard,3.0,596.47,0.0,2023-12-19
80011.0,38.0,Male,34.0,14.0,4.0,16.0,Basic,1.0,919.0,1.0,2023-12-13
382645.0,23.0,Female,14.0,23.0,2.0,5.0,Premium,12.0,742.23,0.0,2023-12-19
196574.0,46.0,Male,29.0,26.0,6.0,19.0,Basic,1.0,707.0,1.0,2023-12-04
337812.0,37.0,Male,26.0,16.0,2.0,18.0,Premium,12.0,952.7,0.0,2023-12-24
123180.0,29.0,Female,2.0,21.0,6.0,8.0,Premium,12.0,381.0,1.0,2023-12-27
369193.0,46.0,Male,34.0,25.0,3.0,2.0,Basic,3.0,964.04,0.0,2023-12-19
166398.0,53.0,Male,10.0,8.0,5.0,5.0,Premium,3.0,769.0,1.0,2023-12-10
331463.0,35.0,Male,35.0,28.0,1.0,11.0,Basic,12.0,920.69,0.0,2023-12-13
90908.0,64.0,Male,1.0,19.0,0.0,25.0,Basic,3.0,772.0,1.0,2023-12-05
241295.0,51.0,Female,6.0,1.0,4.0,10.0,Basic,12.0,900.03,1.0,2023-12-30
65010.0,36.0,Female,39.0,7.0,2.0,26.0,Basic,1.0,897.0,1.0,2023-12-10
201549.0,35.0,Male,43.0,18.0,4.0,4.0,Standard,1.0,774.0,1.0,2023-12-12
75973.0,62.0,Male,2.0,29.0,8.0,7.0,Standard,1.0,386.0,1.0,2023-12-05
388717.0,36.0,Female,14.0,22.0,1.0,10.0,Premium,12.0,757.76,0.0,2023-12-20
163636.0,46.0,Female,44.0,4.0,3.0,2.0,Standard,1.0,583.0,1.0,2023-12-02
307389.0,35.0,Male,16.0,14.0,1.0,20.0,Standard,3.0,616.0,0.0,2023-12-25
188343.0,46.0,Female,14.0,13.0,8.0,6.0,Standard,3.0,350.0,1.0,2023-12-31
140336.0,38.0,Female,60.0,25.0,8.0,2.0,Premium,12.0,356.0,1.0,2023-12-22
431497.0,33.0,Male,55.0,15.0,0.0,12.0,Premium,3.0,648.12,0.0,2023-12-15
340758.0,27.0,Female,31.0,14.0,2.0,4.0,Basic,3.0,745.98,0.0,2023-12-29
275342.0,35.0,Male,31.0,10.0,0.0,7.0,Standard,3.0,717.24,0.0,2023-12-11
139214.0,54.0,Female,58.0,10.0,6.0,29.0,Standard,3.0,113.0,1.0,2023-12-11
270558.0,36.0,Male,34.0,22.0,3.0,19.0,Standard,3.0,506.82,0.0,2023-12-07
206238.0,41.0,Female,52.0,14.0,1.0,11.0,Premium,12.0,756.93,1.0,2023-12-07
343590.0,25.0,Female,56.0,7.0,1.0,8.0,Basic,12.0,703.53,0.0,2023-12-18
88555.0,55.0,Male,53.0,23.0,8.0,7.0,Premium,3.0,665.0,1.0,2023-12-29
264328.0,45.0,Male,37.0,16.0,3.0,4.0,Standard,3.0,958.09,0.0,2023-12-02
245460.0,49.0,Male,44.0,18.0,3.0,23.0,Standard,12.0,566.69,1.0,2023-12-06
402881.0,48.0,Male,25.0,1.0,3.0,19.0,Standard,3.0,554.65,0.0,2023-12-25
300879.0,37.0,Male,48.0,27.0,3.0,10.0,Standard,3.0,743.97,0.0,2023-12-15
374726.0,44.0,Male,40.0,2.0,1.0,6.0,Premium,12.0,791.13,0.0,2023-12-10
315889.0,32.0,Male,48.0,13.0,2.0,3.0,Basic,12.0,705.71,0.0,2023-12-30
168494.0,42.0,Male,55.0,25.0,6.0,25.0,Premium,1.0,479.0,1.0,2023-12-30
169378.0,64.0,Male,29.0,11.0,7.0,1.0,Premium,1.0,185.0,1.0,2023-12-29
357546.0,50.0,Female,11.0,24.0,5.0,3.0,Premium,12.0,636.45,0.0,2023-12-23
329371.0,48.0,Male,11.0,8.0,3.0,13.0,Premium,12.0,777.66,0.0,2023-12-15
225363.0,63.0,Male,54.0,6.0,2.0,16.0,Basic,1.0,109.37,1.0,2023-12-25
270583.0,42.0,Male,6.0,14.0,0.0,9.0,Premium,12.0,928.09,0.0,2023-12-07
279510.0,42.0,Male,16.0,14.0,4.0,11.0,Basic,12.0,608.57,0.0,2023-12-13
359043.0,20.0,Male,21.0,28.0,2.0,16.0,Basic,3.0,947.91,0.0,2023-12-09
216000.0,54.0,Male,45.0,18.0,0.0,15.0,Basic,12.0,692.11,1.0,2023-12-16
262199.0,50.0,Male,27.0,8.0,0.0,19.0,Standard,3.0,725.6,0.0,2023-12-16
258338.0,23.0,Male,17.0,8.0,1.0,28.0,Premium,1.0,323.14,1.0,2023-12-10
150692.0,25.0,Female,21.0,16.0,9.0,29.0,Standard,3.0,951.0,1.0,2023-12-13
444840.0,42.0,Female,24.0,14.0,2.0,15.0,Standard,12.0,927.09,0.0,2023-12-24
366480.0,25.0,Male,42.0,30.0,2.0,1.0,Premium,3.0,560.5,0.0,2023-12-07
231063.0,58.0,Male,4.0,25.0,10.0,12.0,Standard,3.0,380.51,1.0,2023-12-15
338938.0,50.0,Male,12.0,17.0,3.0,4.0,Basic,3.0,856.05,0.0,2023-12-05
294831.0,50.0,Male,6.0,20.0,5.0,16.0,Basic,3.0,943.87,0.0,2023-12-20
225301.0,54.0,Female,17.0,2.0,10.0,1.0,Standard,12.0,817.46,1.0,2023-12-03
104083.0,45.0,Male,32.0,7.0,4.0,2.0,Basic,3.0,278.0,1.0,2023-12-08
149633.0,45.0,Male,27.0,16.0,9.0,16.0,Premium,12.0,179.0,1.0,2023-12-17
90554.0,35.0,Male,2.0,14.0,10.0,22.0,Premium,12.0,316.0,1.0,2023-12-31
268552.0,41.0,Male,32.0,30.0,3.0,12.0,Basic,3.0,985.09,0.0,2023-12-11
445437.0,48.0,Female,33.0,28.0,3.0,13.0,Standard,12.0,785.98,0.0,2023-12-17
190348.0,28.0,Male,19.0,26.0,4.0,0.0,Premium,12.0,493.0,1.0,2023-12-02
254332.0,30.0,Male,32.0,6.0,5.0,19.0,Basic,3.0,464.17,1.0,2023-12-10
168104.0,61.0,Female,2.0,14.0,0.0,13.0,Standard,12.0,724.0,1.0,2023-12-16
409135.0,40.0,Male,20.0,18.0,0.0,4.0,Basic,12.0,758.25,0.0,2023-12-08
147242.0,45.0,Female,41.0,20.0,1.0,22.0,Premium,3.0,713.0,1.0,2023-12-31
394937.0,23.0,Male,43.0,23.0,0.0,18.0,Basic,12.0,509.08,0.0,2023-12-22
144908.0,32.0,Female,55.0,3.0,2.0,25.0,Standard,1.0,737.0,1.0,2023-12-19
190832.0,24.0,Male,11.0,9.0,10.0,30.0,Standard,3.0,928.0,1.0,2023-12-29
273255.0,47.0,Female,57.0,15.0,1.0,20.0,Premium,3.0,578.1,0.0,2023-12-30
359866.0,18.0,Male,30.0,6.0,1.0,8.0,Basic,12.0,569.44,0.0,2023-12-28
313037.0,48.0,Male,18.0,22.0,0.0,3.0,Premium,3.0,952.03,0.0,2023-12-04
229331.0,20.0,Male,5.0,8.0,5.0,0.0,Standard,1.0,635.42,1.0,2023-12-24
411274.0,37.0,Male,30.0,24.0,1.0,0.0,Premium,12.0,500.56,0.0,2023-12-20
274796.0,25.0,Male,9.0,3.0,2.0,11.0,Premium,3.0,682.72,0.0,2023-12-29
390441.0,32.0,Male,13.0,28.0,3.0,14.0,Basic,12.0,924.93,0.0,2023-12-15
357935.0,50.0,Male,8.0,28.0,3.0,12.0,Standard,12.0,945.56,0.0,2023-12-12
209882.0,59.0,Male,20.0,23.0,9.0,14.0,Basic,3.0,154.67,1.0,2023-12-30
107298.0,61.0,Male,47.0,27.0,0.0,6.0,Standard,12.0,792.0,1.0,2023-12-11
104622.0,59.0,Male,11.0,22.0,4.0,22.0,Standard,1.0,799.0,1.0,2023-12-19
113748.0,55.0,Male,8.0,28.0,8.0,16.0,Standard,3.0,491.0,1.0,2023-12-25
198308.0,18.0,Female,27.0,21.0,4.0,20.0,Standard,3.0,665.0,1.0,2023-12-04
323636.0,47.0,Male,30.0,22.0,1.0,6.0,Standard,12.0,672.04,0.0,2023-12-18
252320.0,32.0,Female,57.0,14.0,1.0,25.0,Basic,3.0,421.36,1.0,2023-12-30
352853.0,30.0,Male,46.0,9.0,3.0,12.0,Standard,3.0,764.32,0.0,2023-12-30
349947.0,32.0,Male,23.0,20.0,0.0,5.0,Premium,3.0,909.77,0.0,2023-12-28
75463.0,40.0,Male,53.0,5.0,5.0,10.0,Standard,3.0,352.0,1.0,2023-12-11
150075.0,54.0,Male,59.0,10.0,4.0,27.0,Basic,12.0,431.0,1.0,2023-12-28
199740.0,35.0,Female,53.0,23.0,8.0,7.0,Premium,3.0,646.0,1.0,2023-12-18
342412.0,37.0,Male,35.0,21.0,1.0,7.0,Premium,3.0,719.15,0.0,2023-12-06
143789.0,56.0,Female,54.0,13.0,5.0,29.0,Basic,3.0,819.0,1.0,2023-12-31
361812.0,23.0,Male,56.0,14.0,0.0,4.0,Basic,12.0,661.45,0.0,2023-12-30
219136.0,50.0,Female,54.0,18.0,8.0,3.0,Standard,1.0,293.16,1.0,2023-12-12
265416.0,31.0,Female,45.0,2.0,2.0,17.0,Standard,12.0,595.69,0.0,2023-12-21
322562.0,50.0,Female,24.0,26.0,5.0,3.0,Premium,3.0,960.18,0.0,2023-12-25
217826.0,44.0,Female,40.0,3.0,1.0,15.0,Standard,1.0,894.1,1.0,2023-12-28
371604.0,33.0,Male,7.0,13.0,1.0,16.0,Standard,3.0,830.06,0.0,2023-12-31
67459.0,46.0,Female,39.0,20.0,9.0,23.0,Premium,3.0,797.0,1.0,2023-12-24
88979.0,19.0,Female,37.0,16.0,10.0,21.0,Premium,12.0,767.0,1.0,2023-12-14
197162.0,19.0,Female,54.0,19.0,7.0,21.0,Premium,1.0,109.0,1.0,2023-12-10
352918.0,34.0,Female,4.0,23.0,3.0,17.0,Standard,12.0,834.45,0.0,2023-12-20
169230.0,60.0,Female,21.0,18.0,5.0,16.0,Standard,1.0,186.0,1.0,2023-12-12
82228.0,53.0,Male,53.0,22.0,8.0,25.0,Standard,12.0,835.0,1.0,2023-12-19
355367.0,27.0,Male,46.0,29.0,1.0,0.0,Standard,12.0,893.68,0.0,2023-12-31
155388.0,35.0,Male,59.0,9.0,0.0,2.0,Standard,1.0,581.0,1.0,2023-12-03
356018.0,32.0,Female,52.0,30.0,0.0,3.0,Premium,12.0,941.36,0.0,2023-12-25
336211.0,38.0,Male,11.0,12.0,2.0,5.0,Basic,12.0,698.14,0.0,2023-12-29
368800.0,37.0,Female,10.0,21.0,1.0,19.0,Basic,12.0,904.35,0.0,2023-12-26
25639.0,54.0,Female,4.0,16.0,6.0,30.0,Premium,3.0,664.0,1.0,2023-12-31
278835.0,41.0,Female,2.0,10.0,0.0,17.0,Standard,12.0,657.35,0.0,2023-12-23
26942.0,24.0,Male,51.0,29.0,5.0,8.0,Premium,1.0,332.0,1.0,2023-12-28
151593.0,55.0,Male,10.0,10.0,0.0,29.0,Basic,12.0,125.0,1.0,2023-12-31
169549.0,44.0,Female,24.0,2.0,6.0,12.0,Standard,12.0,553.0,1.0,2023-12-04
443334.0,26.0,Male,53.0,13.0,1.0,19.0,Standard,3.0,895.5,0.0,2023-12-23
240113.0,35.0,Female,1.0,17.0,8.0,29.0,Basic,12.0,717.71,1.0,2023-12-22
423364.0,33.0,Male,15.0,26.0,1.0,12.0,Standard,3.0,539.32,0.0,2023-12-02
368870.0,40.0,Male,34.0,7.0,0.0,11.0,Standard,12.0,546.68,0.0,2023-12-16
376539.0,34.0,Male,24.0,24.0,3.0,4.0,Basic,3.0,830.93,0.0,2023-12-29
358166.0,39.0,Male,12.0,22.0,0.0,10.0,Basic,3.0,960.35,0.0,2023-12-20
333463.0,33.0,Male,6.0,29.0,3.0,13.0,Premium,3.0,824.53,0.0,2023-12-19
152253.0,46.0,Female,33.0,17.0,1.0,7.0,Premium,12.0,823.0,0.0,2023-12-24
73221.0,48.0,Male,21.0,22.0,9.0,17.0,Premium,3.0,138.0,1.0,2023-12-13
216256.0,45.0,Male,38.0,21.0,6.0,14.0,Premium,1.0,790.16,1.0,2023-12-26
126732.0,22.0,Male,25.0,27.0,10.0,6.0,Basic,3.0,541.0,1.0,2023-12-03
195362.0,22.0,Male,3.0,27.0,7.0,16.0,Standard,3.0,500.0,1.0,2023-12-24
205867.0,65.0,Female,47.0,22.0,6.0,26.0,Premium,3.0,529.38,1.0,2023-12-14
404829.0,50.0,Male,40.0,10.0,0.0,10.0,Basic,3.0,605.93,0.0,2023-12-24
64541.0,56.0,Female,2.0,14.0,5.0,21.0,Standard,3.0,976.0,1.0,2023-12-13
105338.0,39.0,Female,27.0,2.0,8.0,10.0,Basic,12.0,676.0,1.0,2023-12-14
92270.0,49.0,Female,54.0,26.0,9.0,30.0,Premium,12.0,356.0,1.0,2023-12-20
117768.0,46.0,Male,31.0,12.0,7.0,18.0,Basic,1.0,396.0,1.0,2023-12-31
201350.0,48.0,Male,58.0,2.0,2.0,11.0,Standard,3.0,825.0,0.0,2023-12-27
429450.0,42.0,Male,16.0,15.0,1.0,4.0,Basic,3.0,853.43,0.0,2023-12-19
287211.0,26.0,Male,28.0,1.0,0.0,15.0,Basic,3.0,788.75,0.0,2023-12-29
73520.0,44.0,Male,36.0,29.0,8.0,8.0,Premium,3.0,603.0,1.0,2023-12-28
294943.0,44.0,Female,20.0,22.0,4.0,0.0,Basic,3.0,963.37,0.0,2023-12-21
402714.0,29.0,Male,34.0,15.0,1.0,5.0,Basic,12.0,640.25,0.0,2023-12-13
47151.0,23.0,Female,20.0,7.0,5.0,10.0,Basic,1.0,267.0,1.0,2023-12-04
164027.0,21.0,Female,46.0,18.0,2.0,14.0,Standard,12.0,105.0,1.0,2023-12-11
285962.0,44.0,Female,21.0,28.0,0.0,14.0,Standard,3.0,918.97,0.0,2023-12-28
233451.0,46.0,Male,47.0,4.0,0.0,0.0,Standard,12.0,266.33,1.0,2023-12-26
63542.0,18.0,Male,7.0,26.0,2.0,4.0,Basic,1.0,302.0,1.0,2023-12-28
267371.0,46.0,Male,60.0,28.0,0.0,15.0,Standard,3.0,579.96,0.0,2023-12-16
207044.0,45.0,Female,22.0,14.0,5.0,23.0,Premium,12.0,424.6,1.0,2023-12-26
73813.0,21.0,Male,6.0,5.0,7.0,14.0,Basic,1.0,971.0,1.0,2023-12-12
169661.0,22.0,Female,11.0,10.0,1.0,10.0,Standard,3.0,258.0,1.0,2023-12-31
360653.0,30.0,Male,56.0,6.0,3.0,0.0,Standard,12.0,890.48,0.0,2023-12-15
105200.0,21.0,Female,52.0,11.0,7.0,8.0,Standard,12.0,466.0,1.0,2023-12-06
245616.0,49.0,Female,11.0,25.0,7.0,10.0,Basic,12.0,590.7,1.0,2023-12-25
242847.0,50.0,Female,42.0,19.0,2.0,0.0,Premium,12.0,165.42,1.0,2023-12-10
93594.0,48.0,Male,43.0,7.0,9.0,1.0,Premium,1.0,386.0,1.0,2023-12-26
297722.0,39.0,Female,34.0,8.0,3.0,10.0,Standard,12.0,530.84,0.0,2023-12-30
97143.0,51.0,Female,2.0,2.0,0.0,5.0,Premium,3.0,432.0,1.0,2023-12-06
310851.0,46.0,Male,45.0,27.0,1.0,18.0,Standard,3.0,945.01,0.0,2023-12-02
314790.0,30.0,Male,23.0,15.0,0.0,10.0,Premium,12.0,687.0,0.0,2023-12-12
198567.0,36.0,Female,12.0,16.0,0.0,15.0,Standard,3.0,255.0,1.0,2023-12-20
441483.0,32.0,Male,13.0,22.0,3.0,17.0,Premium,12.0,690.09,0.0,2023-12-05
236514.0,46.0,Female,26.0,21.0,8.0,5.0,Premium,3.0,388.17,1.0,2023-12-13
140713.0,65.0,Female,52.0,19.0,4.0,12.0,Basic,3.0,131.0,1.0,2023-12-18
266670.0,46.0,Male,44.0,16.0,4.0,1.0,Basic,12.0,919.73,0.0,2023-12-09
36802.0,62.0,Female,28.0,23.0,6.0,28.0,Premium,1.0,791.0,1.0,2023-12-21
149135.0,34.0,Male,3.0,19.0,7.0,10.0,Basic,12.0,767.0,1.0,2023-12-26
366821.0,33.0,Male,31.0,19.0,0.0,2.0,Premium,12.0,613.47,0.0,2023-12-17
55536.0,43.0,Male,13.0,10.0,2.0,0.0,Standard,3.0,138.0,1.0,2023-12-03
25658.0,42.0,Female,54.0,29.0,3.0,27.0,Standard,1.0,422.0,1.0,2023-12-24
400927.0,24.0,Male,31.0,10.0,2.0,14.0,Premium,12.0,534.52,0.0,2023-12-14
431619.0,43.0,Female,40.0,21.0,3.0,7.0,Premium,3.0,536.42,0.0,2023-12-27
239688.0,43.0,Female,32.0,14.0,4.0,15.0,Standard,12.0,822.04,1.0,2023-12-12
266368.0,33.0,Male,48.0,16.0,0.0,18.0,Standard,3.0,580.58,0.0,2023-12-08
87787.0,39.0,Female,46.0,15.0,6.0,0.0,Premium,3.0,546.0,1.0,2023-12-03
356552.0,38.0,Male,6.0,2.0,2.0,18.0,Standard,12.0,921.46,0.0,2023-12-26
86638.0,18.0,Male,57.0,26.0,3.0,13.0,Standard,3.0,912.0,1.0,2023-12-03
437975.0,20.0,Male,27.0,22.0,1.0,6.0,Basic,12.0,852.21,0.0,2023-12-28
398829.0,40.0,Male,32.0,15.0,3.0,3.0,Premium,12.0,751.24,0.0,2023-12-02
56786.0,39.0,Male,49.0,27.0,6.0,21.0,Basic,12.0,980.0,1.0,2023-12-05
83881.0,41.0,Female,10.0,23.0,6.0,24.0,Premium,1.0,450.0,1.0,2023-12-17
246473.0,21.0,Male,7.0,13.0,8.0,7.0,Premium,1.0,552.97,1.0,2023-12-12
410011.0,37.0,Female,49.0,19.0,2.0,15.0,Basic,12.0,824.48,0.0,2023-12-31
267662.0,43.0,Male,24.0,22.0,0.0,6.0,Basic,12.0,802.48,0.0,2023-12-18
280436.0,29.0,Female,31.0,29.0,0.0,8.0,Premium,12.0,515.32,0.0,2023-12-30
79208.0,50.0,Female,8.0,10.0,2.0,25.0,Standard,1.0,109.0,1.0,2023-12-14
35513.0,43.0,Male,39.0,9.0,0.0,10.0,Premium,3.0,177.0,1.0,2023-12-31
206472.0,18.0,Male,52.0,22.0,1.0,19.0,Standard,1.0,103.91,1.0,2023-12-25
416278.0,48.0,Male,18.0,29.0,0.0,16.0,Basic,3.0,913.83,0.0,2023-12-21
241901.0,45.0,Male,56.0,22.0,10.0,3.0,Premium,12.0,343.57,1.0,2023-12-29
22287.0,57.0,Female,5.0,2.0,5.0,4.0,Standard,12.0,916.0,1.0,2023-12-06
424841.0,25.0,Male,42.0,18.0,0.0,14.0,Standard,12.0,749.62,0.0,2023-12-11
257430.0,43.0,Male,28.0,3.0,10.0,0.0,Standard,3.0,715.63,1.0,2023-12-18
173381.0,40.0,Female,52.0,12.0,3.0,13.0,Standard,1.0,673.0,1.0,2023-12-19
370092.0,43.0,Female,27.0,6.0,3.0,13.0,Basic,12.0,949.21,0.0,2023-12-31
323891.0,35.0,Female,49.0,9.0,1.0,4.0,Basic,3.0,536.42,0.0,2023-12-21
94672.0,57.0,Male,29.0,15.0,7.0,6.0,Premium,1.0,945.0,1.0,2023-12-22
326102.0,39.0,Female,36.0,11.0,3.0,14.0,Basic,12.0,829.45,0.0,2023-12-24
29050.0,38.0,Female,31.0,18.0,1.0,19.0,Standard,12.0,841.0,0.0,2023-12-18
338258.0,26.0,Female,47.0,13.0,1.0,4.0,Premium,3.0,642.81,0.0,2023-12-24
29083.0,63.0,Male,42.0,20.0,6.0,6.0,Standard,12.0,657.0,1.0,2023-12-25
90850.0,21.0,Male,34.0,29.0,6.0,3.0,Basic,3.0,387.0,1.0,2023-12-12
434439.0,36.0,Male,26.0,16.0,0.0,2.0,Standard,12.0,845.83,0.0,2023-12-27
319305.0,30.0,Male,44.0,27.0,1.0,10.0,Basic,12.0,590.83,0.0,2023-12-20
235136.0,39.0,Female,9.0,28.0,4.0,28.0,Basic,12.0,533.86,1.0,2023-12-12
161275.0,48.0,Male,26.0,15.0,0.0,30.0,Premium,12.0,943.0,1.0,2023-12-17
99038.0,29.0,Female,8.0,5.0,4.0,15.0,Basic,1.0,165.0,1.0,2023-12-21
179985.0,20.0,Male,54.0,2.0,9.0,23.0,Standard,12.0,463.0,1.0,2023-12-30
166161.0,31.0,Male,50.0,9.0,4.0,26.0,Premium,1.0,544.0,1.0,2023-12-03
40499.0,47.0,Female,23.0,27.0,10.0,24.0,Premium,3.0,664.0,1.0,2023-12-24
189099.0,28.0,Female,32.0,18.0,7.0,18.0,Premium,1.0,724.0,1.0,2023-12-26
174482.0,57.0,Female,17.0,11.0,9.0,28.0,Basic,12.0,135.0,1.0,2023-12-29
394864.0,38.0,Male,25.0,15.0,0.0,17.0,Premium,12.0,853.57,0.0,2023-12-28
8949.0,36.0,Female,26.0,20.0,2.0,24.0,Basic,12.0,326.0,1.0,2023-12-17
5549.0,19.0,Female,47.0,14.0,6.0,5.0,Basic,3.0,117.0,1.0,2023-12-25
234755.0,58.0,Male,52.0,14.0,7.0,29.0,Premium,1.0,959.39,1.0,2023-12-09
360214.0,20.0,Male,52.0,9.0,2.0,8.0,Standard,3.0,592.37,0.0,2023-12-07
3398.0,54.0,Female,40.0,11.0,3.0,13.0,Basic,1.0,939.0,1.0,2023-12-21
81155.0,22.0,Female,20.0,17.0,2.0,2.0,Basic,3.0,480.0,1.0,2023-12-11
331297.0,50.0,Female,52.0,13.0,1.0,7.0,Premium,3.0,905.08,0.0,2023-12-19
201536.0,44.0,Male,59.0,17.0,7.0,18.0,Standard,3.0,974.0,1.0,2023-12-16
107935.0,40.0,Female,44.0,25.0,10.0,21.0,Standard,1.0,435.0,1.0,2023-12-14
271609.0,49.0,Male,7.0,2.0,1.0,6.0,Premium,3.0,647.42,0.0,2023-12-22
242854.0,24.0,Female,21.0,30.0,2.0,12.0,Basic,1.0,567.09,1.0,2023-12-11
374243.0,45.0,Female,47.0,28.0,2.0,15.0,Standard,3.0,887.72,0.0,2023-12-17
324014.0,42.0,Male,46.0,18.0,0.0,10.0,Standard,3.0,567.62,0.0,2023-12-07
294331.0,18.0,Male,35.0,24.0,0.0,9.0,Standard,3.0,506.5,0.0,2023-12-07
259881.0,55.0,Female,44.0,16.0,8.0,22.0,Premium,3.0,571.31,1.0,2023-12-12
404289.0,39.0,Male,15.0,12.0,1.0,3.0,Basic,12.0,928.72,0.0,2023-12-28
221732.0,63.0,Female,2.0,3.0,8.0,13.0,Standard,12.0,116.59,1.0,2023-12-14
427186.0,19.0,Female,16.0,14.0,1.0,14.0,Premium,3.0,527.87,0.0,2023-12-20
36945.0,40.0,Female,23.0,3.0,1.0,9.0,Standard,3.0,503.0,1.0,2023-12-27
14433.0,31.0,Female,47.0,13.0,5.0,17.0,Standard,3.0,337.0,1.0,2023-12-07
247528.0,57.0,Female,38.0,5.0,5.0,3.0,Basic,1.0,203.76,1.0,2023-12-17
445885.0,31.0,Male,26.0,1.0,1.0,0.0,Premium,3.0,542.52,0.0,2023-12-12
182793.0,41.0,Male,39.0,10.0,5.0,18.0,Standard,3.0,426.0,1.0,2023-12-25
360638.0,20.0,Male,18.0,17.0,2.0,3.0,Basic,3.0,527.51,0.0,2023-12-08
353993.0,39.0,Male,8.0,15.0,1.0,11.0,Premium,3.0,816.59,0.0,2023-12-23
448360.0,22.0,Male,49.0,13.0,1.0,10.0,Basic,3.0,810.3,0.0,2023-12-22
363825.0,38.0,Female,19.0,20.0,3.0,9.0,Basic,3.0,979.64,0.0,2023-12-27
152219.0,18.0,Male,19.0,21.0,8.0,25.0,Premium,3.0,663.0,1.0,2023-12-04
154222.0,60.0,Female,25.0,27.0,7.0,24.0,Standard,1.0,225.0,1.0,2023-12-03
180753.0,32.0,Female,60.0,12.0,10.0,24.0,Basic,3.0,835.0,1.0,2023-12-03
316412.0,40.0,Female,52.0,3.0,3.0,3.0,Premium,3.0,934.7,0.0,2023-12-28
157737.0,29.0,Male,10.0,12.0,8.0,6.0,Standard,1.0,748.0,1.0,2023-12-06
424238.0,38.0,Female,47.0,21.0,2.0,10.0,Standard,12.0,806.3,0.0,2023-12-22
84176.0,37.0,Male,38.0,9.0,9.0,29.0,Premium,12.0,812.0,1.0,2023-12-14
123366.0,47.0,Female,45.0,9.0,4.0,5.0,Standard,3.0,314.0,1.0,2023-12-14
2872.0,51.0,Female,4.0,18.0,9.0,30.0,Basic,3.0,606.0,1.0,2023-12-08
199997.0,28.0,Female,7.0,5.0,6.0,27.0,Standard,3.0,694.0,1.0,2023-12-06
128676.0,38.0,Female,39.0,1.0,6.0,6.0,Premium,12.0,715.0,1.0,2023-12-31
182474.0,25.0,Male,37.0,7.0,8.0,29.0,Standard,1.0,758.0,1.0,2023-12-28
138832.0,52.0,Male,27.0,22.0,1.0,10.0,Premium,3.0,493.0,1.0,2023-12-04
104668.0,41.0,Female,9.0,9.0,2.0,30.0,Premium,3.0,823.0,1.0,2023-12-17
354974.0,23.0,Male,10.0,25.0,2.0,8.0,Standard,3.0,709.15,0.0,2023-12-27
191457.0,57.0,Male,11.0,24.0,10.0,4.0,Premium,3.0,976.0,1.0,2023-12-09
117052.0,65.0,Male,54.0,18.0,1.0,29.0,Standard,3.0,632.0,1.0,2023-12-07
392219.0,43.0,Male,1.0,30.0,0.0,16.0,Premium,12.0,823.19,0.0,2023-12-29
285531.0,21.0,Male,3.0,1.0,1.0,4.0,Standard,12.0,969.87,0.0,2023-12-05
436488.0,44.0,Female,52.0,21.0,0.0,12.0,Basic,3.0,761.15,0.0,2023-12-19
175516.0,23.0,Female,56.0,19.0,9.0,3.0,Basic,3.0,759.0,1.0,2023-12-20
40255.0,37.0,Female,19.0,6.0,4.0,7.0,Premium,3.0,138.0,1.0,2023-12-21
217418.0,48.0,Female,23.0,2.0,3.0,10.0,Basic,3.0,203.52,1.0,2023-12-10
297429.0,33.0,Male,37.0,8.0,0.0,15.0,Basic,12.0,541.98,0.0,2023-12-14
217907.0,61.0,Female,51.0,18.0,8.0,1.0,Standard,3.0,959.75,1.0,2023-12-29
377373.0,49.0,Female,54.0,28.0,2.0,0.0,Premium,3.0,758.86,0.0,2023-12-19
395207.0,22.0,Male,16.0,27.0,1.0,0.0,Standard,3.0,959.68,0.0,2023-12-17
